name,submissions,x,y,z
"Crescent Bandersnatch",1,723.15,66.64,-655.07
"Crescent Bandersnatch",1,723.16,66.71,-654.08
"Crescent Bandersnatch",1,723.17,66.68,-654.94
"Crescent Bandersnatch",1,723.19,66.33,-679.99
"Crescent Bandersnatch",1,723.20,65.43,-715.64
"Crescent Bandersnatch",1,723.21,66.34,-680.39
"Crescent Bandersnatch",1,723.22,65.32,-717.58
"Crescent Bandersnatch",1,723.22,66.38,-686.49
"Crescent Bandersnatch",1,723.22,65.56,-713.32
"Crescent Bandersnatch",1,723.23,65.25,-718.92
"Crescent Bandersnatch",1,723.24,66.76,-653.46
"Crescent Bandersnatch",1,723.26,66.58,-656.17
"Crescent Bandersnatch",1,723.29,65.07,-722.16
"Crescent Bandersnatch",1,723.30,65.48,-714.93
"Crescent Bandersnatch",1,723.32,66.69,-655.96
"Crescent Bandersnatch",1,723.33,65.63,-712.19
"Crescent Bandersnatch",1,723.33,65.50,-714.49
"Crescent Bandersnatch",1,723.34,66.64,-655.42
"Crescent Bandersnatch",1,723.35,65.27,-718.71
"Crescent Bandersnatch",1,723.37,65.67,-711.52
"Crescent Bandersnatch",1,723.37,65.39,-716.52
"Crescent Bandersnatch",1,723.39,66.65,-655.32
"Crescent Bandersnatch",1,723.40,65.13,-721.21
"Crescent Bandersnatch",1,723.40,66.80,-653.20
"Crescent Bandersnatch",1,723.41,65.11,-721.64
"Crescent Bandersnatch",1,723.42,66.90,-651.67
"Crescent Bandersnatch",1,723.43,65.20,-720.00
"Crescent Bandersnatch",1,723.43,65.16,-720.79
"Crescent Bandersnatch",1,723.43,66.85,-652.40
"Crescent Bandersnatch",1,723.46,65.38,-716.30
"Crescent Bandersnatch",1,723.48,65.49,-714.90
"Crescent Bandersnatch",1,723.48,65.34,-717.64
"Crescent Bandersnatch",1,723.48,66.87,-652.24
"Crescent Bandersnatch",1,723.48,66.84,-652.76
"Crescent Bandersnatch",1,723.48,66.77,-653.76
"Crescent Bandersnatch",1,723.49,65.65,-712.02
"Crescent Bandersnatch",1,723.50,65.57,-713.60
"Crescent Bandersnatch",1,723.52,66.77,-653.69
"Crescent Bandersnatch",1,723.54,66.85,-652.65
"Crescent Bandersnatch",1,723.57,65.48,-715.17
"Crescent Bandersnatch",1,723.59,65.53,-714.38
"Crescent Bandersnatch",1,723.66,65.34,-717.71
"Crescent Bandersnatch",1,723.71,66.93,-651.77
"Crescent Bandersnatch",1,723.73,65.13,-721.63
"Crescent Bandersnatch",1,723.74,65.54,-714.29
"Crescent Bandersnatch",1,723.74,66.88,-652.42
"Crescent Bandersnatch",1,723.74,65.12,-721.76
"Crescent Bandersnatch",1,723.75,65.20,-720.44
"Crescent Bandersnatch",1,723.76,66.78,-654.00
"Crescent Bandersnatch",1,723.77,65.22,-720.12
"Crescent Bandersnatch",1,723.78,66.76,-654.24
"Crescent Bandersnatch",1,723.79,66.93,-651.78
"Crescent Bandersnatch",1,723.79,66.92,-651.99
"Crescent Bandersnatch",1,723.80,66.28,-694.00
"Crescent Bandersnatch",1,723.82,65.68,-711.97
"Crescent Bandersnatch",1,723.85,65.21,-718.58
"Crescent Bandersnatch",1,723.85,65.13,-721.68
"Crescent Bandersnatch",1,723.88,65.35,-717.80
"Crescent Bandersnatch",1,723.91,66.69,-655.50
"Crescent Bandersnatch",1,723.91,65.39,-717.30
"Crescent Bandersnatch",1,723.96,66.77,-654.34
"Crescent Bandersnatch",1,723.97,65.21,-720.46
"Crescent Bandersnatch",1,723.98,65.18,-720.97
"Crescent Bandersnatch",1,723.99,65.30,-718.96
"Crescent Bandersnatch",1,724.00,65.17,-721.28
"Crescent Bandersnatch",1,724.04,65.65,-712.79
"Crescent Bandersnatch",1,724.05,65.50,-715.38
"Crescent Bandersnatch",1,724.06,65.52,-715.00
"Crescent Bandersnatch",1,724.08,66.78,-654.47
"Crescent Bandersnatch",1,724.11,65.44,-716.51
"Crescent Bandersnatch",1,724.12,65.46,-716.24
"Crescent Bandersnatch",1,724.12,65.60,-713.68
"Crescent Bandersnatch",1,724.13,65.67,-712.54
"Crescent Bandersnatch",1,724.13,65.63,-713.29
"Crescent Bandersnatch",1,724.14,66.84,-653.66
"Crescent Bandersnatch",1,724.16,66.73,-655.34
"Crescent Bandersnatch",1,724.18,65.21,-720.72
"Crescent Bandersnatch",1,724.19,65.30,-719.10
"Crescent Bandersnatch",1,724.21,65.19,-721.11
"Crescent Bandersnatch",1,724.22,66.78,-654.58
"Crescent Bandersnatch",1,724.23,65.67,-712.67
"Crescent Bandersnatch",1,724.24,65.25,-720.18
"Crescent Bandersnatch",1,724.26,65.20,-721.01
"Crescent Bandersnatch",1,724.26,65.28,-719.54
"Crescent Bandersnatch",1,724.27,66.96,-652.02
"Crescent Bandersnatch",1,724.27,65.69,-712.27
"Crescent Bandersnatch",1,724.27,65.46,-716.40
"Crescent Bandersnatch",1,724.28,66.91,-652.82
"Crescent Bandersnatch",1,724.32,66.79,-654.64
"Crescent Bandersnatch",1,724.34,66.93,-652.65
"Crescent Bandersnatch",1,724.35,66.91,-652.95
"Crescent Bandersnatch",1,724.35,65.22,-720.72
"Crescent Bandersnatch",1,724.36,65.23,-720.54
"Crescent Bandersnatch",1,724.38,65.70,-712.25
"Crescent Bandersnatch",1,724.38,65.40,-717.63
"Crescent Bandersnatch",2,724.38,66.86,-653.66
"Crescent Bandersnatch",1,724.39,66.76,-655.13
"Crescent Bandersnatch",1,724.41,65.46,-716.54
"Crescent Bandersnatch",1,724.42,66.96,-652.36
"Crescent Bandersnatch",1,724.43,66.97,-652.24
"Crescent Bandersnatch",1,724.43,66.92,-652.85
"Crescent Bandersnatch",1,724.46,66.89,-653.43
"Crescent Bandersnatch",1,724.49,65.37,-718.32
"Crescent Bandersnatch",1,724.51,65.52,-715.69
"Crescent Bandersnatch",1,724.51,65.50,-715.98
"Crescent Bandersnatch",1,724.51,65.65,-713.33
"Crescent Bandersnatch",1,724.51,65.37,-718.39
"Crescent Bandersnatch",1,724.53,66.88,-653.63
"Crescent Bandersnatch",1,724.53,65.21,-721.22
"Crescent Bandersnatch",1,724.54,65.31,-719.47
"Crescent Bandersnatch",1,724.55,66.91,-653.27
"Crescent Bandersnatch",1,724.55,65.62,-713.99
"Crescent Bandersnatch",1,724.55,66.94,-652.74
"Crescent Bandersnatch",1,724.57,65.45,-716.89
"Crescent Bandersnatch",1,724.59,66.94,-652.83
"Crescent Bandersnatch",1,724.64,65.31,-719.45
"Crescent Bandersnatch",1,724.65,65.58,-714.68
"Crescent Bandersnatch",1,724.70,65.68,-713.07
"Crescent Bandersnatch",1,724.75,65.57,-715.09
"Crescent Bandersnatch",1,724.76,65.71,-712.54
"Crescent Bandersnatch",1,724.77,66.85,-654.48
"Crescent Bandersnatch",1,724.77,65.68,-713.19
"Crescent Bandersnatch",1,724.79,66.91,-653.52
"Crescent Bandersnatch",1,724.83,66.46,-689.88
"Crescent Bandersnatch",1,724.83,65.32,-719.65
"Crescent Bandersnatch",1,724.83,66.85,-654.57
"Crescent Bandersnatch",1,724.84,65.38,-718.44
"Crescent Bandersnatch",1,724.85,66.97,-652.73
"Crescent Bandersnatch",1,724.89,65.59,-714.85
"Crescent Bandersnatch",1,724.90,65.41,-718.06
"Crescent Bandersnatch",1,724.92,61.54,-750.96
"Crescent Bandersnatch",1,724.92,65.39,-718.18
"Crescent Bandersnatch",1,724.96,65.31,-719.99
"Crescent Bandersnatch",1,724.97,65.71,-712.77
"Crescent Bandersnatch",1,724.98,66.91,-653.79
"Crescent Bandersnatch",1,724.99,66.81,-655.26
"Crescent Bandersnatch",1,725.01,66.99,-652.67
"Crescent Bandersnatch",1,725.02,67.01,-652.48
"Crescent Bandersnatch",1,725.05,65.54,-716.01
"Crescent Bandersnatch",1,725.07,66.84,-654.93
"Crescent Bandersnatch",2,725.07,65.69,-713.23
"Crescent Bandersnatch",1,725.08,66.98,-652.94
"Crescent Bandersnatch",1,725.09,61.55,-751.25
"Crescent Bandersnatch",1,725.10,66.97,-653.18
"Crescent Bandersnatch",1,725.11,61.71,-749.60
"Crescent Bandersnatch",1,725.12,61.44,-752.49
"Crescent Bandersnatch",1,725.15,61.49,-752.00
"Crescent Bandersnatch",1,725.15,65.60,-715.04
"Crescent Bandersnatch",1,725.16,65.52,-716.44
"Crescent Bandersnatch",1,725.17,65.50,-716.76
"Crescent Bandersnatch",1,725.18,66.91,-654.10
"Crescent Bandersnatch",1,725.18,65.62,-714.75
"Crescent Bandersnatch",1,725.18,67.01,-652.76
"Crescent Bandersnatch",1,725.19,66.84,-655.17
"Crescent Bandersnatch",1,725.21,65.37,-719.10
"Crescent Bandersnatch",1,725.21,66.98,-653.14
"Crescent Bandersnatch",1,725.21,66.98,-653.22
"Crescent Bandersnatch",1,725.21,65.43,-718.18
"Crescent Bandersnatch",1,725.22,66.86,-654.86
"Crescent Bandersnatch",1,725.22,66.86,-654.97
"Crescent Bandersnatch",2,725.24,61.69,-750.10
"Crescent Bandersnatch",1,725.25,66.89,-654.50
"Crescent Bandersnatch",2,725.26,65.59,-715.34
"Crescent Bandersnatch",1,725.26,61.69,-750.16
"Crescent Bandersnatch",1,725.28,66.91,-654.23
"Crescent Bandersnatch",1,725.30,65.51,-716.82
"Crescent Bandersnatch",1,725.30,65.68,-713.70
"Crescent Bandersnatch",1,725.31,66.97,-653.43
"Crescent Bandersnatch",1,725.32,66.86,-655.14
"Crescent Bandersnatch",1,725.33,61.54,-751.82
"Crescent Bandersnatch",1,725.33,65.31,-720.44
"Crescent Bandersnatch",1,725.35,66.94,-653.92
"Crescent Bandersnatch",1,725.37,66.99,-653.23
"Crescent Bandersnatch",1,725.38,61.54,-751.92
"Crescent Bandersnatch",1,725.39,61.65,-750.77
"Crescent Bandersnatch",2,725.39,66.93,-654.12
"Crescent Bandersnatch",1,725.43,66.91,-654.44
"Crescent Bandersnatch",1,725.44,61.73,-750.10
"Crescent Bandersnatch",1,725.45,61.55,-752.00
"Crescent Bandersnatch",1,725.46,61.82,-749.17
"Crescent Bandersnatch",2,725.51,61.38,-753.88
"Crescent Bandersnatch",1,725.52,61.82,-749.33
"Crescent Bandersnatch",1,725.53,65.61,-715.26
"Crescent Bandersnatch",1,725.53,61.64,-751.24
"Crescent Bandersnatch",1,725.53,61.77,-749.85
"Crescent Bandersnatch",1,725.58,66.93,-654.49
"Crescent Bandersnatch",1,725.60,66.45,-683.59
"Crescent Bandersnatch",1,725.61,66.92,-654.61
"Crescent Bandersnatch",1,725.62,66.86,-655.54
"Crescent Bandersnatch",1,725.67,61.95,-748.24
"Crescent Bandersnatch",1,725.67,61.83,-749.48
"Crescent Bandersnatch",1,725.67,65.71,-713.67
"Crescent Bandersnatch",1,725.67,61.66,-751.29
"Crescent Bandersnatch",1,725.68,65.39,-719.32
"Crescent Bandersnatch",1,725.70,67.02,-653.23
"Crescent Bandersnatch",1,725.71,66.92,-654.77
"Crescent Bandersnatch",1,725.71,61.42,-753.97
"Crescent Bandersnatch",1,725.75,65.62,-715.42
"Crescent Bandersnatch",1,725.76,65.49,-717.76
"Crescent Bandersnatch",1,725.78,65.40,-719.24
"Crescent Bandersnatch",1,725.81,65.65,-714.89
"Crescent Bandersnatch",1,725.82,66.98,-654.12
"Crescent Bandersnatch",1,725.82,61.68,-751.42
"Crescent Bandersnatch",1,725.83,65.48,-717.96
"Crescent Bandersnatch",1,725.83,65.52,-717.21
"Crescent Bandersnatch",1,725.87,61.93,-748.84
"Crescent Bandersnatch",1,725.89,65.67,-714.70
"Crescent Bandersnatch",1,725.90,65.46,-718.40
"Crescent Bandersnatch",1,725.91,65.52,-717.35
"Crescent Bandersnatch",1,725.97,66.91,-655.30
"Crescent Bandersnatch",1,725.97,65.54,-717.01
"Crescent Bandersnatch",1,725.98,65.50,-717.77
"Crescent Bandersnatch",1,726.00,66.99,-654.15
"Crescent Bandersnatch",1,726.02,67.03,-653.65
"Crescent Bandersnatch",1,726.03,61.49,-753.93
"Crescent Bandersnatch",1,726.04,61.88,-749.72
"Crescent Bandersnatch",1,726.05,65.67,-714.93
"Crescent Bandersnatch",2,726.06,65.64,-715.31
"Crescent Bandersnatch",1,726.07,65.55,-717.03
"Crescent Bandersnatch",1,726.07,62.07,-747.80
"Crescent Bandersnatch",1,726.07,66.91,-655.47
"Crescent Bandersnatch",1,726.07,67.01,-653.98
"Crescent Bandersnatch",1,726.10,61.78,-750.92
"Crescent Bandersnatch",1,726.11,65.51,-717.81
"Crescent Bandersnatch",1,726.14,61.50,-753.96
"Crescent Bandersnatch",1,726.14,66.97,-654.69
"Crescent Bandersnatch",1,726.17,65.48,-718.31
"Crescent Bandersnatch",1,726.18,61.92,-749.64
"Crescent Bandersnatch",1,726.20,61.45,-754.66
"Crescent Bandersnatch",1,726.23,65.46,-718.88
"Crescent Bandersnatch",1,726.24,61.75,-751.54
"Crescent Bandersnatch",1,726.24,65.66,-715.35
"Crescent Bandersnatch",1,726.27,65.51,-718.03
"Crescent Bandersnatch",1,726.28,62.16,-747.31
"Crescent Bandersnatch",1,726.28,66.91,-655.68
"Crescent Bandersnatch",1,726.30,61.87,-750.37
"Crescent Bandersnatch",1,726.30,61.93,-749.73
"Crescent Bandersnatch",1,726.35,62.01,-749.06
"Crescent Bandersnatch",1,726.35,66.94,-655.46
"Crescent Bandersnatch",1,726.38,61.85,-750.82
"Crescent Bandersnatch",1,726.38,67.04,-653.96
"Crescent Bandersnatch",1,726.40,61.56,-753.96
"Crescent Bandersnatch",1,726.43,61.54,-754.18
"Crescent Bandersnatch",1,726.43,65.50,-718.42
"Crescent Bandersnatch",1,726.44,66.92,-655.86
"Crescent Bandersnatch",1,726.45,66.99,-654.81
"Crescent Bandersnatch",1,726.46,66.91,-656.02
"Crescent Bandersnatch",1,726.46,61.61,-753.55
"Crescent Bandersnatch",1,726.49,65.52,-718.03
"Crescent Bandersnatch",1,726.53,61.71,-752.58
"Crescent Bandersnatch",1,726.55,61.83,-751.41
"Crescent Bandersnatch",1,726.56,62.00,-749.57
"Crescent Bandersnatch",1,726.57,61.94,-750.27
"Crescent Bandersnatch",1,726.58,66.99,-655.03
"Crescent Bandersnatch",1,726.61,61.74,-752.50
"Crescent Bandersnatch",1,726.61,62.13,-748.26
"Crescent Bandersnatch",1,726.61,61.47,-755.32
"Crescent Bandersnatch",1,726.62,62.14,-748.19
"Crescent Bandersnatch",1,726.64,62.13,-748.32
"Crescent Bandersnatch",1,726.65,61.91,-750.73
"Crescent Bandersnatch",1,726.69,61.97,-750.21
"Crescent Bandersnatch",1,726.70,62.09,-748.96
"Crescent Bandersnatch",1,726.73,66.94,-655.95
"Crescent Bandersnatch",1,726.73,61.48,-755.47
"Crescent Bandersnatch",1,726.73,61.64,-753.79
"Crescent Bandersnatch",1,726.77,67.00,-655.18
"Crescent Bandersnatch",1,726.78,61.62,-754.16
"Crescent Bandersnatch",1,726.78,66.94,-656.05
"Crescent Bandersnatch",1,726.80,67.01,-655.04
"Crescent Bandersnatch",1,726.80,66.95,-655.98
"Crescent Bandersnatch",1,726.81,61.49,-755.52
"Crescent Bandersnatch",1,726.84,61.49,-755.66
"Crescent Bandersnatch",1,726.86,61.56,-754.92
"Crescent Bandersnatch",1,726.86,62.08,-749.41
"Crescent Bandersnatch",1,726.87,62.17,-748.41
"Crescent Bandersnatch",1,726.92,61.84,-752.01
"Crescent Bandersnatch",1,726.94,62.01,-750.31
"Crescent Bandersnatch",1,726.94,61.70,-753.63
"Crescent Bandersnatch",1,726.95,67.00,-655.39
"Crescent Bandersnatch",1,726.97,66.94,-656.31
"Crescent Bandersnatch",1,726.98,61.66,-754.06
"Crescent Bandersnatch",1,727.07,62.38,-746.67
"Crescent Bandersnatch",1,727.07,62.35,-746.93
"Crescent Bandersnatch",1,727.09,61.76,-753.26
"Crescent Bandersnatch",1,727.09,61.98,-750.91
"Crescent Bandersnatch",1,727.10,62.29,-747.65
"Crescent Bandersnatch",1,727.10,67.00,-655.65
"Crescent Bandersnatch",1,727.11,61.95,-751.31
"Crescent Bandersnatch",1,727.12,62.19,-748.72
"Crescent Bandersnatch",1,727.12,61.68,-754.17
"Crescent Bandersnatch",1,727.13,66.95,-656.47
"Crescent Bandersnatch",1,727.13,62.02,-750.55
"Crescent Bandersnatch",1,727.15,62.11,-749.61
"Crescent Bandersnatch",1,727.15,61.63,-754.82
"Crescent Bandersnatch",1,727.16,62.37,-746.95
"Crescent Bandersnatch",1,727.17,66.94,-656.55
"Crescent Bandersnatch",1,727.18,61.87,-752.30
"Crescent Bandersnatch",1,727.21,62.08,-750.12
"Crescent Bandersnatch",1,727.27,62.03,-750.78
"Crescent Bandersnatch",1,727.28,61.99,-751.24
"Crescent Bandersnatch",1,727.31,61.90,-752.21
"Crescent Bandersnatch",1,727.32,61.83,-753.02
"Crescent Bandersnatch",1,727.34,62.39,-747.13
"Crescent Bandersnatch",1,727.42,62.46,-746.46
"Crescent Bandersnatch",1,727.43,61.98,-751.69
"Crescent Bandersnatch",1,727.43,62.29,-748.30
"Crescent Bandersnatch",2,727.43,62.38,-747.37
"Crescent Bandersnatch",1,727.46,61.75,-754.19
"Crescent Bandersnatch",1,727.49,62.09,-750.57
"Crescent Bandersnatch",1,727.51,62.18,-749.70
"Crescent Bandersnatch",1,727.53,61.67,-755.21
"Crescent Bandersnatch",1,727.53,62.47,-746.66
"Crescent Bandersnatch",1,727.57,62.11,-750.50
"Crescent Bandersnatch",1,727.59,62.06,-751.18
"Crescent Bandersnatch",1,727.64,61.91,-752.86
"Crescent Bandersnatch",1,727.66,61.87,-753.28
"Crescent Bandersnatch",1,727.72,62.56,-746.13
"Crescent Bandersnatch",1,727.75,66.78,-659.13
"Crescent Bandersnatch",1,727.77,61.85,-753.73
"Crescent Bandersnatch",1,727.79,61.72,-755.23
"Crescent Bandersnatch",1,727.81,62.51,-746.81
"Crescent Bandersnatch",1,727.82,62.29,-749.20
"Crescent Bandersnatch",1,727.83,62.07,-751.49
"Crescent Bandersnatch",1,727.83,61.87,-753.68
"Crescent Bandersnatch",1,727.84,62.28,-749.27
"Crescent Bandersnatch",1,727.84,62.43,-747.69
"Crescent Bandersnatch",1,727.89,61.66,-756.01
"Crescent Bandersnatch",1,727.90,62.09,-751.47
"Crescent Bandersnatch",1,727.90,62.10,-751.33
"Crescent Bandersnatch",1,727.91,61.75,-755.17
"Crescent Bandersnatch",1,727.96,62.56,-746.54
"Crescent Bandersnatch",1,728.01,62.21,-750.44
"Crescent Bandersnatch",1,728.02,66.56,-687.70
"Crescent Bandersnatch",1,728.04,61.97,-753.03
"Crescent Bandersnatch",1,728.05,62.28,-749.79
"Crescent Bandersnatch",1,728.05,62.12,-751.44
"Crescent Bandersnatch",1,728.06,62.38,-748.77
"Crescent Bandersnatch",2,728.08,62.10,-751.70
"Crescent Bandersnatch",1,728.13,62.12,-751.64
"Crescent Bandersnatch",1,728.14,61.79,-755.16
"Crescent Bandersnatch",1,728.19,62.04,-752.61
"Crescent Bandersnatch",1,728.19,62.31,-749.79
"Crescent Bandersnatch",2,728.20,62.23,-750.67
"Crescent Bandersnatch",1,728.23,62.33,-749.61
"Crescent Bandersnatch",1,728.26,62.48,-748.07
"Crescent Bandersnatch",1,728.26,62.52,-747.62
"Crescent Bandersnatch",1,728.28,62.11,-752.10
"Crescent Bandersnatch",1,728.30,62.35,-749.52
"Crescent Bandersnatch",1,728.32,61.75,-755.96
"Crescent Bandersnatch",1,728.32,62.02,-753.15
"Crescent Bandersnatch",2,728.36,62.23,-751.01
"Crescent Bandersnatch",1,728.37,62.37,-749.50
"Crescent Bandersnatch",1,728.38,62.48,-748.32
"Crescent Bandersnatch",1,728.38,62.18,-751.53
"Crescent Bandersnatch",1,728.38,62.04,-753.04
"Crescent Bandersnatch",1,728.40,62.63,-746.77
"Crescent Bandersnatch",1,728.40,61.92,-754.32
"Crescent Bandersnatch",1,728.43,62.07,-752.84
"Crescent Bandersnatch",1,728.45,62.24,-751.11
"Crescent Bandersnatch",1,728.45,62.29,-750.52
"Crescent Bandersnatch",1,728.46,62.11,-752.50
"Crescent Bandersnatch",1,728.47,62.48,-748.48
"Crescent Bandersnatch",1,728.48,62.52,-748.16
"Crescent Bandersnatch",1,728.50,62.31,-750.43
"Crescent Bandersnatch",1,728.53,61.78,-756.17
"Crescent Bandersnatch",1,728.53,62.23,-751.39
"Crescent Bandersnatch",1,728.55,61.88,-755.15
"Crescent Bandersnatch",1,728.61,61.92,-754.77
"Crescent Bandersnatch",1,728.63,62.70,-746.58
"Crescent Bandersnatch",1,728.64,61.74,-756.76
"Crescent Bandersnatch",1,728.70,62.70,-746.68
"Crescent Bandersnatch",1,728.72,62.08,-753.37
"Crescent Bandersnatch",1,728.74,62.73,-746.40
"Crescent Bandersnatch",1,728.74,62.33,-750.72
"Crescent Bandersnatch",1,728.75,62.11,-753.11
"Crescent Bandersnatch",1,728.75,61.76,-756.80
"Crescent Bandersnatch",1,728.76,62.26,-751.50
"Crescent Bandersnatch",1,728.76,62.56,-748.27
"Crescent Bandersnatch",1,728.77,61.78,-756.65
"Crescent Bandersnatch",1,728.77,61.86,-755.78
"Crescent Bandersnatch",1,728.80,62.73,-746.62
"Crescent Bandersnatch",1,728.82,62.53,-748.79
"Crescent Bandersnatch",1,728.84,62.31,-751.15
"Crescent Bandersnatch",1,728.85,62.80,-745.92
"Crescent Bandersnatch",1,728.86,61.84,-756.20
"Crescent Bandersnatch",2,728.90,62.13,-753.15
"Crescent Bandersnatch",1,728.91,62.72,-746.91
"Crescent Bandersnatch",1,728.95,61.82,-756.62
"Crescent Bandersnatch",1,728.97,62.79,-746.33
"Crescent Bandersnatch",1,729.01,62.83,-745.98
"Crescent Bandersnatch",1,729.02,62.63,-748.10
"Crescent Bandersnatch",1,729.05,62.02,-754.73
"Crescent Bandersnatch",1,729.06,62.44,-750.22
"Crescent Bandersnatch",2,729.08,61.89,-756.19
"Crescent Bandersnatch",1,729.09,62.29,-751.85
"Crescent Bandersnatch",1,729.10,62.10,-753.99
"Crescent Bandersnatch",1,729.12,62.22,-752.75
"Crescent Bandersnatch",1,729.12,62.17,-753.20
"Crescent Bandersnatch",1,729.13,62.78,-746.71
"Crescent Bandersnatch",1,729.16,62.34,-751.54
"Crescent Bandersnatch",1,729.19,62.06,-754.52
"Crescent Bandersnatch",1,729.20,62.42,-750.70
"Crescent Bandersnatch",1,729.22,62.73,-747.42
"Crescent Bandersnatch",1,729.23,62.44,-750.56
"Crescent Bandersnatch",1,729.25,61.86,-756.78
"Crescent Bandersnatch",1,729.27,62.00,-755.33
"Crescent Bandersnatch",1,729.28,62.60,-748.98
"Crescent Bandersnatch",1,729.29,62.41,-751.02
"Crescent Bandersnatch",1,729.30,62.80,-746.93
"Crescent Bandersnatch",1,729.30,62.24,-752.91
"Crescent Bandersnatch",1,729.32,62.56,-749.56
"Crescent Bandersnatch",1,729.32,61.90,-756.58
"Crescent Bandersnatch",1,729.35,62.88,-746.11
"Crescent Bandersnatch",1,729.36,62.65,-748.63
"Crescent Bandersnatch",1,729.38,62.94,-745.56
"Crescent Bandersnatch",1,729.38,62.46,-750.71
"Crescent Bandersnatch",1,729.39,62.73,-747.79
"Crescent Bandersnatch",1,729.40,62.29,-752.52
"Crescent Bandersnatch",1,729.41,62.59,-749.40
"Crescent Bandersnatch",1,729.44,62.19,-753.70
"Crescent Bandersnatch",1,729.46,62.52,-750.22
"Crescent Bandersnatch",1,729.47,61.96,-756.25
"Crescent Bandersnatch",1,729.49,62.95,-745.71
"Crescent Bandersnatch",1,729.49,62.50,-750.47
"Crescent Bandersnatch",1,729.51,62.43,-751.25
"Crescent Bandersnatch",1,729.53,62.07,-755.14
"Crescent Bandersnatch",1,729.53,62.78,-747.59
"Crescent Bandersnatch",1,729.62,61.94,-756.73
"Crescent Bandersnatch",1,729.62,62.97,-745.78
"Crescent Bandersnatch",1,729.66,62.52,-750.62
"Crescent Bandersnatch",1,729.67,62.11,-755.08
"Crescent Bandersnatch",1,729.68,62.99,-745.71
"Crescent Bandersnatch",1,729.72,62.46,-751.42
"Crescent Bandersnatch",1,729.72,62.32,-752.86
"Crescent Bandersnatch",1,729.72,61.97,-756.70
"Crescent Bandersnatch",1,729.75,62.08,-755.52
"Crescent Bandersnatch",1,729.76,62.13,-755.03
"Crescent Bandersnatch",1,729.76,62.90,-746.83
"Crescent Bandersnatch",1,729.81,62.50,-751.22
"Crescent Bandersnatch",1,729.82,62.01,-756.42
"Crescent Bandersnatch",1,729.86,62.38,-752.60
"Crescent Bandersnatch",1,729.86,62.74,-748.71
"Crescent Bandersnatch",1,729.91,62.39,-752.56
"Crescent Bandersnatch",1,729.93,62.71,-749.18
"Crescent Bandersnatch",1,729.93,61.98,-756.96
"Crescent Bandersnatch",1,729.94,62.64,-749.93
"Crescent Bandersnatch",1,729.99,62.44,-752.25
"Crescent Bandersnatch",1,730.03,62.46,-752.10
"Crescent Bandersnatch",1,730.05,62.69,-749.68
"Crescent Bandersnatch",1,730.09,62.39,-752.91
"Crescent Bandersnatch",1,730.16,62.32,-753.88
"Crescent Bandersnatch",1,730.19,62.63,-750.56
"Crescent Bandersnatch",1,730.20,62.26,-754.59
"Crescent Bandersnatch",1,730.20,62.18,-755.39
"Crescent Bandersnatch",1,730.23,62.90,-747.81
"Crescent Bandersnatch",1,730.23,63.06,-746.15
"Crescent Bandersnatch",1,730.24,62.23,-755.03
"Crescent Bandersnatch",1,730.24,62.15,-755.87
"Crescent Bandersnatch",2,730.25,62.34,-753.84
